iso_code,vaccine,year,coverage
PRK,MCV2,1983,null
PRK,MCV2,1984,null
PRK,MCV2,1985,null
PRK,MCV2,1986,null
PRK,MCV2,1987,null
PRK,MCV2,1988,null
PRK,MCV2,1989,null
PRK,MCV2,1990,null
PRK,MCV2,1991,null
PRK,MCV2,1992,null
PRK,MCV2,1993,null
PRK,MCV2,1994,null
PRK,MCV2,1995,null
PRK,MCV2,1996,null
PRK,MCV2,1997,null
PRK,MCV2,1998,null
PRK,MCV2,1999,null
PRK,MCV2,2000,null
PRK,MCV2,2001,null
PRK,MCV2,2002,null
PRK,MCV2,2003,null
PRK,MCV2,2004,null
PRK,MCV2,2005,null
PRK,MCV2,2006,null
PRK,MCV2,2007,null
RWA,MCV2,2015,0.87
RWA,MCV2,2016,0.9
RWA,MCV2,2019,0.92
RWA,MCV2,2020,0.92
RWA,MCV2,2021,0.92
RWA,MCV2,2022,0.92
RWA,MCV2,2023,0.92
RWA,MCV2,2024,0.92
RWA,MCV2,2025,0.92
RWA,MCV2,2026,0.92
RWA,MCV2,2027,0.92
RWA,MCV2,2028,0.92
RWA,MCV2,2029,0.92
RWA,MCV2,2030,0.92
RWA,MCV2,2031,0.92
RWA,MCV2,2032,0.92
RWA,MCV2,2033,0.92
RWA,MCV2,2034,0.92
RWA,MCV2,2035,0.92
RWA,MCV2,2036,0.92
RWA,MCV2,2037,0.92
RWA,MCV2,2038,0.92
RWA,MCV2,2039,0.92
RWA,MCV2,2040,0.92
RWA,MCV2,2041,0.92
RWA,MCV2,2042,0.92
RWA,MCV2,2043,0.92
RWA,MCV2,2044,0.92
RWA,MCV2,2045,0.92
RWA,MCV2,2046,0.92
RWA,MCV2,2047,0.92
RWA,MCV2,2048,0.92
RWA,MCV2,2049,0.92
RWA,MCV2,2050,0.92
RWA,MCV2,2017,0.95
RWA,MCV2,2018,0.96
RWA,MCV2,1980,null
RWA,MCV2,1981,null
RWA,MCV2,1982,null
RWA,MCV2,1983,null
RWA,MCV2,1984,null
RWA,MCV2,1985,null
RWA,MCV2,1986,null
RWA,MCV2,1987,null
RWA,MCV2,1988,null
RWA,MCV2,1989,null
RWA,MCV2,1990,null
RWA,MCV2,1991,null
RWA,MCV2,1992,null
RWA,MCV2,1993,null
RWA,MCV2,1994,null
RWA,MCV2,1995,null
RWA,MCV2,1996,null
RWA,MCV2,1997,null
RWA,MCV2,1998,null
RWA,MCV2,1999,null
RWA,MCV2,2000,null
RWA,MCV2,2001,null
RWA,MCV2,2002,null
RWA,MCV2,2003,null
RWA,MCV2,2004,null
RWA,MCV2,2005,null
RWA,MCV2,2006,null
RWA,MCV2,2007,null
RWA,MCV2,2008,null
RWA,MCV2,2009,null
RWA,MCV2,2010,null
RWA,MCV2,2011,null
RWA,MCV2,2012,null
RWA,MCV2,2013,null
RWA,MCV2,2014,null
SDN,MCV2,2012,0.24
SDN,MCV2,2013,0.57
SDN,MCV2,2014,0.61
SDN,MCV2,2015,0.69
SDN,MCV2,2016,0.69
SDN,MCV2,2017,0.72
SDN,MCV2,2018,0.72
SDN,MCV2,2019,0.74
SDN,MCV2,2020,0.75
SDN,MCV2,2021,0.76
SDN,MCV2,2022,0.77
SDN,MCV2,2023,0.78
SDN,MCV2,2024,0.79
SDN,MCV2,2025,0.8
SDN,MCV2,2026,0.81
SDN,MCV2,2027,0.82
SDN,MCV2,2028,0.83
SDN,MCV2,2029,0.84
SDN,MCV2,2030,0.85
SDN,MCV2,2031,0.86
SDN,MCV2,2032,0.87
SDN,MCV2,2033,0.88
SDN,MCV2,2034,0.89
SDN,MCV2,2035,0.9
SDN,MCV2,2036,0.9
SDN,MCV2,2037,0.9
SDN,MCV2,2038,0.9
SDN,MCV2,2039,0.9
SDN,MCV2,2040,0.9
SDN,MCV2,2041,0.9
SDN,MCV2,2042,0.9
SDN,MCV2,2043,0.9
SDN,MCV2,2044,0.9
SDN,MCV2,2045,0.9
SDN,MCV2,2046,0.9
SDN,MCV2,2047,0.9
SDN,MCV2,2048,0.9
SDN,MCV2,2049,0.9
SDN,MCV2,2050,0.9
SDN,MCV2,1980,null
SDN,MCV2,1981,null
SDN,MCV2,1982,null
SDN,MCV2,1983,null
SDN,MCV2,1984,null
SDN,MCV2,1985,null
SDN,MCV2,1986,null
SDN,MCV2,1987,null
SDN,MCV2,1988,null
SDN,MCV2,1989,null
SDN,MCV2,1990,null
SDN,MCV2,1991,null
SDN,MCV2,1992,null
SDN,MCV2,1993,null
SDN,MCV2,1994,null
SDN,MCV2,1995,null
SDN,MCV2,1996,null
SDN,MCV2,1997,null
SDN,MCV2,1998,null
SDN,MCV2,1999,null
SDN,MCV2,2000,null
SDN,MCV2,2001,null
SDN,MCV2,2002,null
SDN,MCV2,2003,null
SDN,MCV2,2004,null
SDN,MCV2,2005,null
SDN,MCV2,2006,null
SDN,MCV2,2007,null
SDN,MCV2,2008,null
SDN,MCV2,2009,null
SDN,MCV2,2010,null
SDN,MCV2,2011,null
SEN,MCV2,2014,0.13
SEN,MCV2,2015,0.54
SEN,MCV2,2018,0.63
SEN,MCV2,2017,0.7
SEN,MCV2,2016,0.75
SEN,MCV2,2019,0.78
SEN,MCV2,2020,0.79
SEN,MCV2,2021,0.8
SEN,MCV2,2022,0.81
SEN,MCV2,2023,0.82
SEN,MCV2,2024,0.83
SEN,MCV2,2025,0.84
SEN,MCV2,2026,0.85
SEN,MCV2,2027,0.86
SEN,MCV2,2028,0.87
SEN,MCV2,2029,0.88
SEN,MCV2,2030,0.89
SEN,MCV2,2031,0.9
SEN,MCV2,2032,0.9
SEN,MCV2,2033,0.9
SEN,MCV2,2034,0.9
SEN,MCV2,2035,0.9
SEN,MCV2,2036,0.9
SEN,MCV2,2037,0.9
SEN,MCV2,2038,0.9
SEN,MCV2,2039,0.9
SEN,MCV2,2040,0.9
SEN,MCV2,2041,0.9
SEN,MCV2,2042,0.9
SEN,MCV2,2043,0.9
SEN,MCV2,2044,0.9
SEN,MCV2,2045,0.9
SEN,MCV2,2046,0.9
SEN,MCV2,2047,0.9
SEN,MCV2,2048,0.9
SEN,MCV2,2049,0.9
SEN,MCV2,2050,0.9
SEN,MCV2,1980,null
SEN,MCV2,1981,null
SEN,MCV2,1982,null
SEN,MCV2,1983,null
SEN,MCV2,1984,null
SEN,MCV2,1985,null
SEN,MCV2,1986,null
SEN,MCV2,1987,null
SEN,MCV2,1988,null
SEN,MCV2,1989,null
SEN,MCV2,1990,null
SEN,MCV2,1991,null
SEN,MCV2,1992,null
SEN,MCV2,1993,null
SEN,MCV2,1994,null
SEN,MCV2,1995,null
SEN,MCV2,1996,null
SEN,MCV2,1997,null
SEN,MCV2,1998,null
SEN,MCV2,1999,null
SEN,MCV2,2000,null
SEN,MCV2,2001,null
SEN,MCV2,2002,null
SEN,MCV2,2003,null
SEN,MCV2,2004,null
SEN,MCV2,2005,null
SEN,MCV2,2006,null
SEN,MCV2,2007,null
SEN,MCV2,2008,null
SEN,MCV2,2009,null
SEN,MCV2,2010,null
SEN,MCV2,2011,null
SEN,MCV2,2012,null
SEN,MCV2,2013,null
SLB,MCV2,2018,0.54
SLB,MCV2,2019,0.54
SLB,MCV2,2020,0.55
SLB,MCV2,2021,0.56
SLB,MCV2,2022,0.57
SLB,MCV2,2023,0.58
SLB,MCV2,2024,0.59
SLB,MCV2,2025,0.6
SLB,MCV2,2026,0.61
SLB,MCV2,2027,0.62
SLB,MCV2,2028,0.63
SLB,MCV2,2029,0.64
SLB,MCV2,2030,0.65
SLB,MCV2,2031,0.66
SLB,MCV2,2032,0.67
SLB,MCV2,2033,0.68
SLB,MCV2,2034,0.69
SLB,MCV2,2035,0.7
SLB,MCV2,2036,0.71
SLB,MCV2,2037,0.72
SLB,MCV2,2038,0.73
SLB,MCV2,2039,0.74
SLB,MCV2,2040,0.75
SLB,MCV2,2041,0.76
SLB,MCV2,2042,0.77
SLB,MCV2,2043,0.78
SLB,MCV2,2044,0.79
SLB,MCV2,2045,0.8
SLB,MCV2,2046,0.81
SLB,MCV2,2047,0.82
SLB,MCV2,2048,0.83
SLB,MCV2,2049,0.84
SLB,MCV2,2050,0.85
SLB,MCV2,1980,null
SLB,MCV2,1981,null
SLB,MCV2,1982,null
SLB,MCV2,1983,null
SLB,MCV2,1984,null
SLB,MCV2,1985,null
SLB,MCV2,1986,null
SLB,MCV2,1987,null
SLB,MCV2,1988,null
SLB,MCV2,1989,null
SLB,MCV2,1990,null
SLB,MCV2,1991,null
SLB,MCV2,1992,null
SLB,MCV2,1993,null
SLB,MCV2,1994,null
SLB,MCV2,1995,null
SLB,MCV2,1996,null
SLB,MCV2,1997,null
SLB,MCV2,1998,null
SLB,MCV2,1999,null
SLB,MCV2,2000,null
SLB,MCV2,2001,null
SLB,MCV2,2002,null
SLB,MCV2,2003,null
SLB,MCV2,2004,null
SLB,MCV2,2005,null
SLB,MCV2,2006,null
SLB,MCV2,2007,null
SLB,MCV2,2008,null
SLB,MCV2,2009,null
SLB,MCV2,2010,null
SLB,MCV2,2011,null
SLB,MCV2,2012,null
SLB,MCV2,2013,null
SLB,MCV2,2014,null
SLB,MCV2,2015,null
SLB,MCV2,2016,null
SLB,MCV2,2017,null
SLE,MCV2,2016,0.5
SLE,MCV2,2017,0.55
SLE,MCV2,2015,0.6
SLE,MCV2,2018,0.64
SLE,MCV2,2019,0.72
SLE,MCV2,2020,0.73
SLE,MCV2,2021,0.74
SLE,MCV2,2022,0.75
SLE,MCV2,2023,0.76
SLE,MCV2,2024,0.77
SLE,MCV2,2025,0.78
SLE,MCV2,2026,0.79
SLE,MCV2,2027,0.8
SLE,MCV2,2028,0.81
SLE,MCV2,2029,0.82
SLE,MCV2,2030,0.83
SLE,MCV2,2031,0.84
SLE,MCV2,2032,0.85
SLE,MCV2,2033,0.86
SLE,MCV2,2034,0.87
SLE,MCV2,2035,0.88
SLE,MCV2,2036,0.89
SLE,MCV2,2037,0.9
SLE,MCV2,2038,0.9
SLE,MCV2,2039,0.9
SLE,MCV2,2040,0.9
SLE,MCV2,2041,0.9
SLE,MCV2,2042,0.9
SLE,MCV2,2043,0.9
SLE,MCV2,2044,0.9
SLE,MCV2,2045,0.9
SLE,MCV2,2046,0.9
SLE,MCV2,2047,0.9
SLE,MCV2,2048,0.9
SLE,MCV2,2049,0.9
SLE,MCV2,2050,0.9
SLE,MCV2,1980,null
SLE,MCV2,1981,null
SLE,MCV2,1982,null
SLE,MCV2,1983,null
SLE,MCV2,1984,null
SLE,MCV2,1985,null
SLE,MCV2,1986,null
SLE,MCV2,1987,null
SLE,MCV2,1988,null
SLE,MCV2,1989,null
SLE,MCV2,1990,null
SLE,MCV2,1991,null
SLE,MCV2,1992,null
SLE,MCV2,1993,null
SLE,MCV2,1994,null
SLE,MCV2,1995,null
SLE,MCV2,1996,null
SLE,MCV2,1997,null
SLE,MCV2,1998,null
SLE,MCV2,1999,null
SLE,MCV2,2000,null
SLE,MCV2,2001,null
SLE,MCV2,2002,null
SLE,MCV2,2003,null
SLE,MCV2,2004,null
SLE,MCV2,2005,null
SLE,MCV2,2006,null
SLE,MCV2,2007,null
SLE,MCV2,2008,null
SLE,MCV2,2009,null
SLE,MCV2,2010,null
SLE,MCV2,2011,null
SLE,MCV2,2012,null
SLE,MCV2,2013,null
SLE,MCV2,2014,null
SOM,MCV2,1980,null
SOM,MCV2,1981,null
SOM,MCV2,1982,null
SOM,MCV2,1983,null
SOM,MCV2,1984,null
SOM,MCV2,1985,null
SOM,MCV2,1986,null
SOM,MCV2,1987,null
SOM,MCV2,1988,null
SOM,MCV2,1989,null
SOM,MCV2,1990,null
SOM,MCV2,1991,null
SOM,MCV2,1992,null
SOM,MCV2,1993,null
SOM,MCV2,1994,null
SOM,MCV2,1995,null
SOM,MCV2,1996,null
SOM,MCV2,1997,null
SOM,MCV2,1998,null
SOM,MCV2,1999,null
SOM,MCV2,2000,null
SOM,MCV2,2001,null
SOM,MCV2,2002,null
SOM,MCV2,2003,null
SOM,MCV2,2004,null
SOM,MCV2,2005,null
SOM,MCV2,2006,null
SOM,MCV2,2007,null
SOM,MCV2,2008,null
SOM,MCV2,2009,null
SOM,MCV2,2010,null
SOM,MCV2,2011,null
SOM,MCV2,2012,null
SOM,MCV2,2013,null
SOM,MCV2,2014,null
SOM,MCV2,2015,null
SOM,MCV2,2016,null
SOM,MCV2,2017,null
SOM,MCV2,2018,null
SOM,MCV2,2019,null
SOM,MCV2,2020,null
SOM,MCV2,2021,null
SOM,MCV2,2022,null
SOM,MCV2,2023,null
SOM,MCV2,2024,null
SOM,MCV2,2025,null
SOM,MCV2,2026,null
SOM,MCV2,2027,null
SOM,MCV2,2028,null
SOM,MCV2,2029,null
SOM,MCV2,2030,null
SOM,MCV2,2031,null
SOM,MCV2,2032,null
SOM,MCV2,2033,null
SOM,MCV2,2034,null
SOM,MCV2,2035,null
SOM,MCV2,2036,null
SOM,MCV2,2037,null
SOM,MCV2,2038,null
SOM,MCV2,2039,null
SOM,MCV2,2040,null
SOM,MCV2,2041,null
SOM,MCV2,2042,null
SOM,MCV2,2043,null
SOM,MCV2,2044,null
SOM,MCV2,2045,null
SOM,MCV2,2046,null
SOM,MCV2,2047,null
SOM,MCV2,2048,null
SOM,MCV2,2049,null
SOM,MCV2,2050,null
SSD,MCV2,1980,null
SSD,MCV2,1981,null
SSD,MCV2,1982,null
SSD,MCV2,1983,null
SSD,MCV2,1984,null
SSD,MCV2,1985,null
SSD,MCV2,1986,null
SSD,MCV2,1987,null
SSD,MCV2,1988,null
SSD,MCV2,1989,null
SSD,MCV2,1990,null
SSD,MCV2,1991,null
SSD,MCV2,1992,null
SSD,MCV2,1993,null
SSD,MCV2,1994,null
SSD,MCV2,1995,null
SSD,MCV2,1996,null
SSD,MCV2,1997,null
SSD,MCV2,1998,null
SSD,MCV2,1999,null
SSD,MCV2,2000,null
SSD,MCV2,2001,null
SSD,MCV2,2002,null
SSD,MCV2,2003,null
SSD,MCV2,2004,null
SSD,MCV2,2005,null
SSD,MCV2,2006,null
SSD,MCV2,2007,null
SSD,MCV2,2008,null
SSD,MCV2,2009,null
SSD,MCV2,2010,null
SSD,MCV2,2011,null
SSD,MCV2,2012,null
SSD,MCV2,2013,null
SSD,MCV2,2014,null
SSD,MCV2,2015,null
SSD,MCV2,2016,null
SSD,MCV2,2017,null
SSD,MCV2,2018,null
SSD,MCV2,2019,null
SSD,MCV2,2020,null
SSD,MCV2,2021,null
SSD,MCV2,2022,null
SSD,MCV2,2023,null
SSD,MCV2,2024,null
SSD,MCV2,2025,null
SSD,MCV2,2026,null
SSD,MCV2,2027,null
SSD,MCV2,2028,null
SSD,MCV2,2029,null
SSD,MCV2,2030,null
SSD,MCV2,2031,null
SSD,MCV2,2032,null
SSD,MCV2,2033,null
SSD,MCV2,2034,null
SSD,MCV2,2035,null
SSD,MCV2,2036,null
SSD,MCV2,2037,null
SSD,MCV2,2038,null
SSD,MCV2,2039,null
SSD,MCV2,2040,null
SSD,MCV2,2041,null
SSD,MCV2,2042,null
SSD,MCV2,2043,null
SSD,MCV2,2044,null
SSD,MCV2,2045,null
SSD,MCV2,2046,null
SSD,MCV2,2047,null
SSD,MCV2,2048,null
SSD,MCV2,2049,null
SSD,MCV2,2050,null
STP,MCV2,2014,0.71
STP,MCV2,2015,0.76
STP,MCV2,2016,0.76
STP,MCV2,2017,0.76
STP,MCV2,2018,0.76
STP,MCV2,2019,0.81
STP,MCV2,2020,0.82
STP,MCV2,2021,0.83
STP,MCV2,2022,0.84
STP,MCV2,2023,0.85
STP,MCV2,2024,0.86
STP,MCV2,2025,0.87
STP,MCV2,2026,0.88
STP,MCV2,2027,0.89
STP,MCV2,2028,0.9
STP,MCV2,2029,0.9
STP,MCV2,2030,0.9
STP,MCV2,2031,0.9
STP,MCV2,2032,0.9
STP,MCV2,2033,0.9
STP,MCV2,2034,0.9
STP,MCV2,2035,0.9
STP,MCV2,2036,0.9
STP,MCV2,2037,0.9
STP,MCV2,2038,0.9
STP,MCV2,2039,0.9
STP,MCV2,2040,0.9
STP,MCV2,2041,0.9
STP,MCV2,2042,0.9
STP,MCV2,2043,0.9
STP,MCV2,2044,0.9
STP,MCV2,2045,0.9
STP,MCV2,2046,0.9
STP,MCV2,2047,0.9
STP,MCV2,2048,0.9
STP,MCV2,2049,0.9
STP,MCV2,2050,0.9
STP,MCV2,1980,null
STP,MCV2,1981,null
STP,MCV2,1982,null
STP,MCV2,1983,null
STP,MCV2,1984,null
STP,MCV2,1985,null
STP,MCV2,1986,null
STP,MCV2,1987,null
STP,MCV2,1988,null
STP,MCV2,1989,null
STP,MCV2,1990,null
STP,MCV2,1991,null
STP,MCV2,1992,null
STP,MCV2,1993,null
STP,MCV2,1994,null
STP,MCV2,1995,null
STP,MCV2,1996,null
STP,MCV2,1997,null
STP,MCV2,1998,null
STP,MCV2,1999,null
STP,MCV2,2000,null
STP,MCV2,2001,null
STP,MCV2,2002,null
STP,MCV2,2003,null
STP,MCV2,2004,null
STP,MCV2,2005,null
STP,MCV2,2006,null
STP,MCV2,2007,null
STP,MCV2,2008,null
STP,MCV2,2009,null
STP,MCV2,2010,null
STP,MCV2,2011,null
STP,MCV2,2012,null
STP,MCV2,2013,null
SYR,MCV2,2015,0.47
SYR,MCV2,2014,0.49
SYR,MCV2,2013,0.51
SYR,MCV2,2016,0.52
SYR,MCV2,2012,0.53
SYR,MCV2,2018,0.54
SYR,MCV2,2019,0.54
SYR,MCV2,2020,0.55
SYR,MCV2,2021,0.56
SYR,MCV2,2022,0.57
SYR,MCV2,2023,0.58
SYR,MCV2,2017,0.59
SYR,MCV2,2024,0.59
SYR,MCV2,2025,0.6
SYR,MCV2,2026,0.61
SYR,MCV2,2027,0.62
SYR,MCV2,2028,0.63
SYR,MCV2,2029,0.64
SYR,MCV2,2030,0.65
SYR,MCV2,2031,0.66
SYR,MCV2,2032,0.67
SYR,MCV2,2033,0.68
SYR,MCV2,2034,0.69
SYR,MCV2,2035,0.7
SYR,MCV2,2011,0.71
SYR,MCV2,2036,0.71
SYR,MCV2,2037,0.72
SYR,MCV2,2038,0.73
SYR,MCV2,2039,0.74
SYR,MCV2,2040,0.75
SYR,MCV2,2041,0.76
SYR,MCV2,2042,0.77
SYR,MCV2,2043,0.78
SYR,MCV2,2044,0.79
SYR,MCV2,2000,0.8
SYR,MCV2,2045,0.8
SYR,MCV2,2005,0.81
SYR,MCV2,2006,0.81
SYR,MCV2,2007,0.81
SYR,MCV2,2008,0.81
SYR,MCV2,2046,0.81
SYR,MCV2,2004,0.82
SYR,MCV2,2009,0.82
SYR,MCV2,2010,0.82
SYR,MCV2,2047,0.82
SYR,MCV2,2001,0.83
SYR,MCV2,2003,0.83
SYR,MCV2,2048,0.83
SYR,MCV2,2002,0.84
SYR,MCV2,2049,0.84
SYR,MCV2,2050,0.85
SYR,MCV2,1980,null
SYR,MCV2,1981,null
SYR,MCV2,1982,null
SYR,MCV2,1983,null
SYR,MCV2,1984,null
SYR,MCV2,1985,null
SYR,MCV2,1986,null
SYR,MCV2,1987,null
SYR,MCV2,1988,null
SYR,MCV2,1989,null
SYR,MCV2,1990,null
SYR,MCV2,1991,null
SYR,MCV2,1992,null
SYR,MCV2,1993,null
SYR,MCV2,1994,null
SYR,MCV2,1995,null
SYR,MCV2,1996,null
SYR,MCV2,1997,null
SYR,MCV2,1998,null
SYR,MCV2,1999,null
TCD,MCV2,1980,null
TCD,MCV2,1981,null
TCD,MCV2,1982,null
TCD,MCV2,1983,null
TCD,MCV2,1984,null
TCD,MCV2,1985,null
TCD,MCV2,1986,null
TCD,MCV2,1987,null
TCD,MCV2,1988,null
TCD,MCV2,1989,null
TCD,MCV2,1990,null
TCD,MCV2,1991,null
TCD,MCV2,1992,null
TCD,MCV2,1993,null
TCD,MCV2,1994,null
TCD,MCV2,1995,null
TCD,MCV2,1996,null
TCD,MCV2,1997,null
TCD,MCV2,1998,null
TCD,MCV2,1999,null
TCD,MCV2,2000,null
TCD,MCV2,2001,null
TCD,MCV2,2002,null
TCD,MCV2,2003,null
TCD,MCV2,2004,null
TCD,MCV2,2005,null
TCD,MCV2,2006,null
TCD,MCV2,2007,null
TCD,MCV2,2008,null
TCD,MCV2,2009,null
TCD,MCV2,2010,null
TCD,MCV2,2011,null
TCD,MCV2,2012,null
TCD,MCV2,2013,null
TCD,MCV2,2014,null
TCD,MCV2,2015,null
TCD,MCV2,2016,null
TCD,MCV2,2017,null
TCD,MCV2,2018,null
TCD,MCV2,2019,null
TCD,MCV2,2020,null
TCD,MCV2,2021,null
TCD,MCV2,2022,null
TCD,MCV2,2023,null
TCD,MCV2,2024,null
TCD,MCV2,2025,null
TCD,MCV2,2026,null
TCD,MCV2,2027,null
TCD,MCV2,2028,null
TCD,MCV2,2029,null
TCD,MCV2,2030,null
TCD,MCV2,2031,null
TCD,MCV2,2032,null
TCD,MCV2,2033,null
TCD,MCV2,2034,null
TCD,MCV2,2035,null
TCD,MCV2,2036,null
TCD,MCV2,2037,null
TCD,MCV2,2038,null
TCD,MCV2,2039,null
TCD,MCV2,2040,null
TCD,MCV2,2041,null
TCD,MCV2,2042,null
TCD,MCV2,2043,null
TCD,MCV2,2044,null
TCD,MCV2,2045,null
TCD,MCV2,2046,null
TCD,MCV2,2047,null
TCD,MCV2,2048,null
TCD,MCV2,2049,null
TCD,MCV2,2050,null
TGO,MCV2,2019,0.67
TGO,MCV2,2020,0.68
TGO,MCV2,2021,0.69
TGO,MCV2,2022,0.7
TGO,MCV2,2023,0.71
TGO,MCV2,2024,0.72
TGO,MCV2,2025,0.73
TGO,MCV2,2026,0.74
TGO,MCV2,2027,0.75
TGO,MCV2,2028,0.76
TGO,MCV2,2029,0.77
TGO,MCV2,2030,0.78
TGO,MCV2,2031,0.79
TGO,MCV2,2032,0.8
TGO,MCV2,2033,0.81
TGO,MCV2,2034,0.82
TGO,MCV2,2035,0.83
TGO,MCV2,2036,0.84
TGO,MCV2,2037,0.85
TGO,MCV2,2038,0.86
TGO,MCV2,2039,0.87
TGO,MCV2,2040,0.88
TGO,MCV2,2041,0.89
TGO,MCV2,2042,0.9
TGO,MCV2,2043,0.9
TGO,MCV2,2044,0.9
TGO,MCV2,2045,0.9
TGO,MCV2,2046,0.9
TGO,MCV2,2047,0.9
TGO,MCV2,2048,0.9
TGO,MCV2,2049,0.9
TGO,MCV2,2050,0.9
TGO,MCV2,1980,null
TGO,MCV2,1981,null
TGO,MCV2,1982,null
TGO,MCV2,1983,null
TGO,MCV2,1984,null
TGO,MCV2,1985,null
TGO,MCV2,1986,null
TGO,MCV2,1987,null
TGO,MCV2,1988,null
TGO,MCV2,1989,null
TGO,MCV2,1990,null
TGO,MCV2,1991,null
TGO,MCV2,1992,null
TGO,MCV2,1993,null
TGO,MCV2,1994,null
TGO,MCV2,1995,null
TGO,MCV2,1996,null
TGO,MCV2,1997,null
TGO,MCV2,1998,null
TGO,MCV2,1999,null
TGO,MCV2,2000,null
TGO,MCV2,2001,null
TGO,MCV2,2002,null
TGO,MCV2,2003,null
TGO,MCV2,2004,null
TGO,MCV2,2005,null
TGO,MCV2,2006,null
TGO,MCV2,2007,null
TGO,MCV2,2008,null
TGO,MCV2,2009,null
TGO,MCV2,2010,null
TGO,MCV2,2011,null
TGO,MCV2,2012,null
TGO,MCV2,2013,null
TGO,MCV2,2014,null
TGO,MCV2,2015,null
TGO,MCV2,2016,null
TGO,MCV2,2017,null
TGO,MCV2,2018,null
TJK,MCV2,2000,0.59
TJK,MCV2,2001,0.72
TJK,MCV2,2008,0.87
TJK,MCV2,2007,0.9
TJK,MCV2,2005,0.92
TJK,MCV2,2013,0.92
TJK,MCV2,2002,0.93
TJK,MCV2,2009,0.93
TJK,MCV2,2003,0.94
TJK,MCV2,2015,0.94
TJK,MCV2,2010,0.95
TJK,MCV2,2006,0.96
TJK,MCV2,2011,0.96
TJK,MCV2,2012,0.97
TJK,MCV2,2016,0.97
TJK,MCV2,2018,0.97
TJK,MCV2,2019,0.97
TJK,MCV2,2020,0.97
TJK,MCV2,2021,0.97
TJK,MCV2,2022,0.97
TJK,MCV2,2023,0.97
TJK,MCV2,2024,0.97
TJK,MCV2,2025,0.97
TJK,MCV2,2026,0.97
TJK,MCV2,2027,0.97
TJK,MCV2,2028,0.97
TJK,MCV2,2029,0.97
TJK,MCV2,2030,0.97
TJK,MCV2,2031,0.97
TJK,MCV2,2032,0.97
TJK,MCV2,2033,0.97
TJK,MCV2,2034,0.97
TJK,MCV2,2035,0.97
TJK,MCV2,2036,0.97
TJK,MCV2,2037,0.97
TJK,MCV2,2038,0.97
TJK,MCV2,2039,0.97
TJK,MCV2,2040,0.97
TJK,MCV2,2041,0.97
TJK,MCV2,2042,0.97
TJK,MCV2,2043,0.97
TJK,MCV2,2044,0.97
TJK,MCV2,2045,0.97
TJK,MCV2,2046,0.97
TJK,MCV2,2047,0.97
TJK,MCV2,2048,0.97
TJK,MCV2,2049,0.97
TJK,MCV2,2050,0.97
TJK,MCV2,2004,0.98
TJK,MCV2,2014,0.98
TJK,MCV2,2017,0.98
TJK,MCV2,1980,null
TJK,MCV2,1981,null
TJK,MCV2,1982,null
TJK,MCV2,1983,null
TJK,MCV2,1984,null
TJK,MCV2,1985,null
TJK,MCV2,1986,null
TJK,MCV2,1987,null
TJK,MCV2,1988,null
TJK,MCV2,1989,null
TJK,MCV2,1990,null
TJK,MCV2,1991,null
TJK,MCV2,1992,null
TJK,MCV2,1993,null
TJK,MCV2,1994,null
TJK,MCV2,1995,null
TJK,MCV2,1996,null
TJK,MCV2,1997,null
TJK,MCV2,1998,null
TJK,MCV2,1999,null
TLS,MCV2,2016,0.3
TLS,MCV2,2018,0.54
TLS,MCV2,2017,0.57
TLS,MCV2,2019,0.8
TLS,MCV2,2020,0.81
TLS,MCV2,2021,0.82
TLS,MCV2,2022,0.83
TLS,MCV2,2023,0.84
TLS,MCV2,2024,0.85
TLS,MCV2,2025,0.86
TLS,MCV2,2026,0.87
TLS,MCV2,2027,0.88
TLS,MCV2,2028,0.89
TLS,MCV2,2029,0.9
TLS,MCV2,2030,0.9
TLS,MCV2,2031,0.9
TLS,MCV2,2032,0.9
TLS,MCV2,2033,0.9
TLS,MCV2,2034,0.9
TLS,MCV2,2035,0.9
TLS,MCV2,2036,0.9
TLS,MCV2,2037,0.9
TLS,MCV2,2038,0.9
TLS,MCV2,2039,0.9
TLS,MCV2,2040,0.9
TLS,MCV2,2041,0.9
TLS,MCV2,2042,0.9
TLS,MCV2,2043,0.9
TLS,MCV2,2044,0.9
TLS,MCV2,2045,0.9
TLS,MCV2,2046,0.9
TLS,MCV2,2047,0.9
TLS,MCV2,2048,0.9
TLS,MCV2,2049,0.9
TLS,MCV2,2050,0.9
TLS,MCV2,1980,null
TLS,MCV2,1981,null
TLS,MCV2,1982,null
TLS,MCV2,1983,null
TLS,MCV2,1984,null
TLS,MCV2,1985,null
TLS,MCV2,1986,null
TLS,MCV2,1987,null
TLS,MCV2,1988,null
TLS,MCV2,1989,null
TLS,MCV2,1990,null
TLS,MCV2,1991,null
TLS,MCV2,1992,null
TLS,MCV2,1993,null
TLS,MCV2,1994,null
TLS,MCV2,1995,null
TLS,MCV2,1996,null
TLS,MCV2,1997,null
TLS,MCV2,1998,null
TLS,MCV2,1999,null
TLS,MCV2,2000,null
TLS,MCV2,2001,null
TLS,MCV2,2002,null
TLS,MCV2,2003,null
TLS,MCV2,2004,null
TLS,MCV2,2005,null
TLS,MCV2,2006,null
TLS,MCV2,2007,null
TLS,MCV2,2008,null
TLS,MCV2,2009,null
TLS,MCV2,2010,null
TLS,MCV2,2011,null
TLS,MCV2,2012,null
TLS,MCV2,2013,null
TLS,MCV2,2014,null
TLS,MCV2,2015,null
